,RF,LGBM,XGB,DT,kNN,lasso,PLS,MLR
0,0.1278929008110688,0.07677399126762645,0.08875717377183867,0.05871533266273891,0.1116607998984098,0.07391089246241249,0.04680864422870773,0.06199961848934968
1,0.07548229131919318,0.002741112883547031,0.0117058420227526,0.057407673516309835,0.01567492247505131,0.012517695290908348,0.05833505953923686,0.06903057477398605
2,0.03674775470912693,0.002668611403520385,0.027397283788795634,0.050222733151314855,0.061920851701325136,0.04418192592509182,0.04408996275744173,0.05988491632446481
3,0.07987995371790631,0.04709598843815663,0.08852564411047531,0.057407673516309835,0.02396764256946389,0.07759919993386832,0.09419461207732957,0.1338262198823339
4,0.007565754008270087,0.15255858324143254,0.12314555048942566,0.04196005173157066,0.1819298247818825,0.11559937718016139,0.037379936700339594,0.08169968569340913
5,0.0936220528231369,0.06377063643375983,0.045713835261105895,0.07364563874119846,0.05982874166681254,0.04150086093571599,0.009311101382582315,0.03236480783750684
6,0.03904676786067794,0.05914380190564861,0.059648651783323126,0.033984767926426226,0.006479912960236728,0.013495094340017888,0.015594049727681664,0.06735756216425202
7,0.0564809676645025,0.006695902921367597,0.0415033513353823,0.08617138477750631,0.023670548723922852,0.02706248869386846,0.03771149462031374,0.034841572302997226
8,0.0007279261927737868,0.11822968520318675,0.156060849460553,0.052545863869329884,0.0934824432319724,0.1671178380121301,0.08295686085051143,0.023751457228255266
9,0.012732135561745406,0.040299555601347875,0.07291497647299783,0.05757532212482637,0.13268623136771862,0.013445348180918193,0.13550371604581551,0.08719216889669051
10,0.008998458854617059,0.015707875502681934,0.036494720573568507,0.016036786894668753,0.16016937872945042,0.022519242924531585,0.04208074764461131,0.0014079843888090415
11,0.0029600104554490247,0.022896685658589766,0.04148811459078805,0.003879867797097286,0.19251492779961066,0.05922724648117528,0.07211920044727493,0.026989795961913227
12,0.004702366384015666,0.001685621714447083,0.015902768974160986,0.004310964218996932,0.01174607004382533,0.05912229902807328,0.05553662529294073,0.004783104976435415
13,0.1202250106818068,0.03376834988829547,0.05748482661131454,0.08600373616898983,0.029124170135990404,0.005411358064525806,0.013233241470265833,0.0431936947105504
14,0.0023011517918372637,0.00651170502740353,0.017990563218450384,0.016036786894668753,2.7755575615628914e-17,0.011865979579231745,0.01800054444528132,0.034676450766219724
15,0.022189620333503343,0.0009500349889436099,0.01634860395922677,0.052909900847822974,0.013321154058132362,0.0333761314674422,0.29997441649831064,0.366031378022339
16,0.010084251346740153,0.04477269111874205,0.0736785598066042,0.01729175647842124,0.07464541579172769,0.1457293952140134,0.04795295891516174,0.0077743829785495155
17,0.1215613654255201,0.08273631405578856,0.10456161946058273,0.12358097427791348,0.10049940435956993,0.19287385708785604,0.031110489071819403,0.025892539726494995
