Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Helper_MW,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,wt_Helper,wt_Dlin,wt_Chol,wt_DMG,wt_pDNA,Size,Zeta,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3
387,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,20,500,0.582225192,28.18976158,69.11820092,0.897026076,1.212786226,186.9666667,2.883333333,1.792,5.886,4.143,3.481,6.12,2.303
388,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,40,500,0.992439642,48.05123049,44.18112841,0.573389118,6.201812348,153.4666667,17.63333333,1.609,5.328,5.293,4.916,5.938,2.773
389,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,40,500,1.024199095,49.58893689,45.59498615,0.591738369,3.200139497,204.5333333,0.663333333,2.442,5.714,5.606,5.442,5.861,4.025
390,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,40,500,1.03524216,50.12361206,46.08659795,0.598118579,2.156429246,177.8333333,3.57,2.442,5.513,4.19,3.951,6.247,2.197
391,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,60,500,1.320851036,63.95201769,26.13388786,0.339169402,8.254074015,193,24.03333333,0.916,4.419,4.159,6.274,4.016,1.792
392,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,60,500,1.377709622,66.7049559,27.25887158,0.353769604,4.304693293,155.2333333,9.956666667,1.253,5.242,3.892,6.125,3.676,2.565
393,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,60,500,1.397766137,67.67603786,27.65570264,0.358919736,2.911573634,133.8333333,18.63333333,1.946,5.1,3.784,7.188,5.097,1.946
394,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,80,500,1.582723017,76.63114739,11.74319759,0.152404928,9.890527075,204.0333333,6.13,0.916,3.871,3.219,6.297,3.584,1.792
395,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,80,500,1.665064863,80.61791579,12.35414249,0.16033386,5.202543,118.1,9.33,0.693,3.135,3.611,8.008,3.332,2.079
396,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,80,500,1.694449688,82.04064914,12.57216661,0.163163409,3.529571152,1330.666667,-27.3,1.946,7.315,4.043,9.065,5.825,1.099
397,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,20,500,2.633758885,25.50388958,67.43726604,0.875210658,3.549874836,105.7,44.06666667,2.079,5.598,5.13,3.98,6.933,1.946
398,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,20,500,2.681351191,25.9647476,68.65586467,0.891025809,1.807010728,131.2333333,25.86666667,1.872,5.591,4.564,5.714,6.243,1.946
399,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,20,500,2.69759983,26.12209059,69.07191028,0.896425309,1.211973985,241.2,1.388333333,3.332,5.268,2.197,7.233,5.661,4.771
400,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,40,500,4.596060691,44.50575373,44.13071503,0.572734846,6.1947357,204.4333333,26.16666667,2.079,5.561,4.868,5.187,6.227,2.89
401,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,40,500,4.742967852,45.92832284,45.54129651,0.591041577,3.196371224,135.9,27.06666667,1.792,5.553,4.691,7.153,5.981,5.03
402,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,40,500,4.794046358,46.42293933,46.03174499,0.597406689,2.153862631,199.2666667,22.36666667,2.197,5.852,3.178,7.832,5.916,5.869
403,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,60,500,6.11464907,59.21093823,26.09421452,0.338654516,8.241543668,157.6333333,30.7,2.015,6.014,5.136,9.853,6.778,3.85
404,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,60,500,6.3774492,61.75575186,27.21571191,0.353209472,4.297877562,133.6333333,15.33333333,3.219,5.986,4.736,10.217,6.669,5.375
405,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,60,500,6.470142129,62.6533398,27.61127822,0.358343189,2.906896661,139.3666667,20.86666667,3.114,7.55,4.754,10.667,7.325,7.223
406,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,80,500,7.32473509,70.92875357,11.72184249,0.152127779,9.872541075,138.7666667,15.56666667,1.253,6.726,5.011,10.013,6.623,5.724
407,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,80,500,7.705078616,74.61179355,12.33050981,0.160027152,5.192590871,143.8333333,18.4,1.504,6.632,4.745,10.062,6.767,5.609
408,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,80,500,7.840792033,75.92596852,12.54769327,0.16284579,3.522700387,581.7333333,-31.76666667,2.398,7.511,3.892,10.462,7.465,4.89
409,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,20,500,14.43153186,13.97471109,67.18521086,0.871939449,3.536606737,137.3,19.9,6.13,8.143,5.911,8.183,10.648,8.401
410,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,20,500,14.69131895,14.22627478,68.39463551,0.887635539,1.80013522,899.4,16.3,6.897,7.81,4.635,9.182,9.854,7.697
411,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,20,500,14.78000564,14.31215416,68.80751159,0.892993904,1.207334699,158.2333333,12.23333333,4.673,7.274,3.584,8.997,9.382,5.631
412,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,40,500,25.11391702,24.31895228,43.84367752,0.569009631,6.154443547,214.0333333,5.41,6.752,10.391,5.9,10.695,8.692,10.452
413,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,40,500,25.91126408,25.09105984,45.2356797,0.587075238,3.174921138,173.5,22.13333333,7.247,8.141,6.671,10.102,9.43,6.133
414,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,40,500,26.18841795,25.35944059,45.71953274,0.593354753,2.139253967,217.2,24.76666667,4.016,4.796,4.159,9.78,9.561,4.605
415,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,60,500,33.3401774,32.28481573,25.86889679,0.335730309,8.170379773,218.4,22.4,5.25,10.373,5.82,10.774,6.885,10.583
416,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,60,500,34.76019747,33.65988599,26.97070114,0.350029687,4.259185711,152.1333333,23.5,7.638,9.74,6.094,10.587,8.863,6.937
417,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,60,500,35.2608052,34.1446473,27.35912648,0.355070727,2.880350296,101.8666667,21.46666667,6.446,7.168,5.656,10.202,9.073,4.905
418,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,80,500,39.87005132,38.60799073,11.60080333,0.150556915,9.770597707,200.6,12.93333333,4.82,8.678,5.124,11.206,8.115,9.497
419,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,80,500,41.91786426,40.59098148,12.19664593,0.158289847,5.136218476,133.7333333,31.5,5.239,9.084,6.18,10.959,9.558,7.063
420,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,80,500,42.64802959,41.2980339,12.40909874,0.16104709,3.483790684,3927,-16.6,6.284,8.605,5.529,10.638,10.037,4.836
421,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,20,100,0.140137628,27.14033247,65.04717258,4.220958386,3.451398939,2056.666667,-27.6,2.14,4.19,6.282,6.058,6.058,2.197
422,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,20,100,0.142598449,27.61691747,66.18940275,4.295078534,1.756002801,576.1666667,-2.563333333,0.405,4.331,4.745,5.323,4.522,1.792
423,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,20,100,0.143438041,27.77952052,66.57911312,4.320367123,1.177561203,453.7333333,1.926666667,0.693,2.639,2.197,6.232,3.912,1.792
424,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,40,100,0.247123979,47.86028593,43.01498907,2.791273958,6.086327067,215.8333333,0,1.099,2.89,1.386,7.345,5.053,2.996
425,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,40,100,0.254880406,49.36246651,44.36509135,2.878883078,3.138678658,238.3333333,0,1.099,5.011,7.043,7.16,5.078,1.946
426,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,40,100,0.257575226,49.88436986,44.83415807,2.909321158,2.114575684,150.3666667,0,0.693,4.779,7.156,7.659,5.321,2.398
427,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,60,100,0.331478333,64.19712023,25.64351514,1.664026367,8.163859929,156.9333333,0,0.693,3.332,3.178,7.949,2.603,2.639
428,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,60,100,0.345584865,66.92912004,26.73481142,1.734841377,4.255642303,152.9,0,0.693,4.977,6.907,9.907,3.332,1.946
429,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,60,100,0.350557692,67.89220314,27.11951459,1.759805046,2.877919522,165.1666667,4.56,0.916,4.796,6.494,9.681,5.173,2.565
430,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,80,100,0.399695158,77.40861352,11.59531541,0.752428459,9.843947452,152.2,1.253333333,1.099,2.398,3.401,9.335,2.97,2.303
431,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,80,100,0.42038647,81.41588184,12.19557858,0.791379973,5.17677314,143.4666667,4.306666667,0,3.85,3.332,9.033,2.773,2.565
432,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,80,100,0.427767996,82.8454556,12.40971959,0.805275739,3.511781073,119.9666667,3.433333333,1.253,3.611,3.738,10.53,4.804,4.71
433,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,20,100,0.278875506,27.00478832,65.0443158,4.220773008,3.451247359,2134,-30.33333333,1.705,2.89,6.335,4.916,5.46,2.398
434,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,20,100,0.283772349,27.47897197,66.18644477,4.294886588,1.755924326,115.6666667,3.27,0.693,3.296,5.215,5.501,3.932,1.609
435,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,20,100,0.285443071,27.64075555,66.5761202,4.32017291,1.177508268,388.5666667,-0.77,1.253,1.946,2.708,5.92,3.784,1.946
436,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,40,100,0.491763098,47.61966563,43.01165777,2.791057788,6.085855711,234.6,0,1.504,1.946,3.258,6.717,5.296,2.079
437,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,40,100,0.507196728,49.11417453,44.36154767,2.878653125,3.138427954,209.2,0,1.099,5.293,6.652,7.095,5.489,1.609
438,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,40,100,0.512558825,49.63341081,44.83053906,2.909086318,2.114404995,171.1,0,1.504,5.011,6.428,8.126,5.429,2.079
439,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,60,100,0.659606176,63.87267707,25.64085135,1.663853512,8.163011887,152.4666667,0,1.099,4.431,4.99,8.181,3.466,1.609
440,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,60,100,0.687673616,66.59057537,26.73191609,1.734653498,4.255181426,168.4333333,0,0.405,1.386,3.611,8.942,3.526,1.946
441,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,60,100,0.697567875,67.54868169,27.11653535,1.759611721,2.877603365,181.7,2.173333333,0.405,4.248,6.161,10.056,5.34,2.639
442,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,80,100,0.795333309,77.01575494,11.59386306,0.752334215,9.842714472,175.7,-1.211333333,0.916,1.609,3.258,9.124,2.674,1.609
443,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,80,100,0.836500486,81.00216063,12.19397199,0.79127572,5.176091174,162.9666667,2.933333333,0,3.401,3.784,10.11,1.705,2.398
444,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,80,100,0.85118655,82.42427925,12.40805609,0.805167793,3.511310324,128.4666667,3.573333333,1.099,2.303,3.367,9.477,5.719,5.088
445,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,20,100,0.552235072,26.73772147,65.03868701,4.220407751,3.450948696,2514.333333,-28.56666667,0.916,5.303,6.766,5.481,5.702,1.099
446,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,20,100,0.561931048,27.20717428,66.18061657,4.294508392,1.755769704,139.2,1.826666667,1.099,4.394,4.745,6.715,3.818,1.609
447,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,20,100,0.565239147,27.36734346,66.57022317,4.319790248,1.17740397,307.7,1.6,0.693,1.946,2.565,6.365,4.248,1.792
448,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,40,100,0.973735178,47.14561117,43.00509467,2.790631903,6.084927077,225.8,0,1.504,5.398,7.419,8.247,5.535,2.485
449,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,40,100,1.004290346,48.62500935,44.35456618,2.878200091,3.137934038,180.7666667,0,0.693,5.638,7.412,8.203,5.081,1.792
450,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,40,100,1.01490604,49.1389924,44.82340918,2.908623655,2.114068719,442.5,0,1.099,5.22,6.261,8.482,5.457,2.197
451,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,60,100,1.306011557,63.23353045,25.63560374,1.663512991,8.16134126,164.9,0,0.693,4.99,7.476,9.579,4.677,1.386
452,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,60,100,1.361572861,65.92365779,26.72621244,1.734283383,4.25427352,178.8333333,0,1.099,5.236,7.001,10.351,4.466,2.708
453,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,60,100,1.381158954,66.8719632,27.11066641,1.759230881,2.876980554,170.7333333,3.386666667,2.015,4.654,6.916,9.833,6.262,3.332
454,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,50,80,100,1.574683182,76.24188041,11.59100216,0.752148569,9.840285681,149.4333333,2.24,1.099,2.996,3.912,10.359,3.98,2.303
455,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,50,80,100,1.656169066,80.18720546,12.19080729,0.791070361,5.174747825,171.1333333,1.28,1.253,3.091,4.22,11.589,4.052,2.565
456,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,50,80,100,1.685238005,81.59464449,12.40477931,0.804955161,3.51038304,163.5333333,2.923333333,1.253,3.296,3.296,9.809,6.975,2.079
457,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,20,100,2.558736122,24.77740991,64.9973708,4.217726712,3.44875646,1760,-30.76666667,5.489,6.936,6.485,6.014,7.26,3.045
458,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,20,100,2.603632595,25.21216296,66.13783727,4.291732412,1.75463477,171.1666667,3.026666667,4.668,6.157,3.555,6.329,6.314,3.784
459,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,20,100,2.618950266,25.36049096,66.52693887,4.316981498,1.176638416,224.7333333,1.253333333,5.885,3.258,2.079,7.664,7.349,5.106
460,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,40,100,4.509535927,43.66789495,42.95694704,2.787507568,6.078114515,245.9333333,0,6.134,6.468,5.624,7.799,7.77,4.82
461,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,40,100,4.650878797,45.03658248,44.30335125,2.874876717,3.134310756,154.5,0,6.306,7.005,5.953,7.814,7.944,5.835
462,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,40,100,4.699982819,45.51207915,44.77110645,2.905229693,2.111601893,156.4666667,0,6.244,5.638,6.859,8.619,8.543,7.219
463,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,60,100,6.046055413,58.54671454,25.5971234,1.661015973,8.149090673,158.2666667,0,5.697,6.288,5.193,9.943,7.847,7.824
464,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,60,100,6.302868654,61.03355438,26.68439101,1.73156956,4.247616392,149.6333333,0,5.773,6.845,5.204,9.017,8.058,8.436
465,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,60,100,6.393390893,61.91012255,27.0676341,1.756438483,2.87241397,150,2.373333333,5.717,5.231,5.352,9.842,8.851,8.09
466,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,10,80,100,7.287594595,70.5691052,11.57003071,0.750787716,9.822481782,169,-0.684,3.481,5.727,2.773,9.574,7.2,6.342
467,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,10,80,100,7.663991689,74.21393008,12.16761142,0.789565164,5.164901653,125.6,2.273333333,3.784,6.144,5.22,10.045,7.779,7.591
468,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,10,80,100,7.798248986,75.51400477,12.38076283,0.803396714,3.503586704,136.8666667,4.91,2.398,3.638,2.708,10.188,8.069,7.298
469,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,20,100,14.02194176,13.5780863,64.76132994,4.202409849,3.436232147,2579,-28.23333333,7.643,8.379,6.39,7.586,9.328,7.085
470,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,20,100,14.26706653,13.8154518,65.893456,4.275874333,1.748151343,130.5333333,4.226666667,8.974,4.575,4.691,8.981,8.567,9.074
471,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,20,100,14.35069046,13.89642867,66.27967903,4.300936627,1.172265218,401.8333333,6.786666667,8.962,3.932,2.303,9.015,7.795,8.327
472,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,40,100,24.64414374,23.86404937,42.68277044,2.769716049,6.039320401,163.1,0,8.723,9.966,7.224,11.023,7.705,10.15
473,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,40,100,25.41148421,24.60710018,44.01177654,2.855956222,3.113682842,234.1,0,9.233,6.946,5.737,10.61,9.515,9.037
474,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,40,100,25.67799465,24.8651744,44.47336303,2.885908906,2.097559006,154.0666667,0,8.639,6.542,5.991,9.456,9.481,6.443
475,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,60,100,32.96936344,31.92573965,25.37855622,1.64683299,8.079507705,158.8,0,6.978,10.418,6.718,9.411,6.958,9.771
476,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,60,100,34.35731437,33.26975589,26.44694781,1.716161698,4.209820227,153.7,0,8.448,6.495,5.313,10.357,8.983,8.08
477,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,60,100,34.84630328,33.74326617,26.82335279,1.740586891,2.846490868,122.8,6.336666667,8.674,6.717,5.468,9.947,9.459,6.928
478,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,1,80,100,39.66996496,38.41423797,11.45115871,0.743074026,9.721564328,152.7666667,6.34,5.807,9.422,5.883,9.345,7.105,9.892
479,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,1,80,100,41.69675331,40.37686965,12.0362128,0.781038611,5.109125631,134,12.86666667,7.031,4.86,2.639,10.672,9.323,8.71
480,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,1,80,100,42.41916953,41.07641826,12.24474595,0.794570479,3.465095787,194.4666667,6.843333333,6.692,5.951,3.664,10.902,11.172,6.727
481,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,20,10,0.108454683,21.00432402,46.22220488,29.99392527,2.671091143,183.1333333,-2.183333333,1.253,2.833,2.708,3.114,1.946,1.792
482,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,20,10,0.109922751,21.28864356,46.84787966,30.39993019,1.353623835,151.5333333,-2.966666667,1.386,2.197,2.197,3.611,2.14,3.466
483,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,20,10,0.110420979,21.38513499,47.06021911,30.5377188,0.906506117,766.5666667,-2.463333333,1.872,2.303,2.639,4.159,1.504,1.386
484,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,40,10,0.207113246,40.11144209,33.10102885,21.47949861,5.1009172,99.71,-1.186666667,1.504,3.466,2.639,5.366,3.761,2.079
485,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,40,10,0.212533833,41.16124255,33.9673521,22.04166208,2.617209444,0,-3.813333333,1.386,3.219,2.398,5.239,3.541,2.398
486,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,40,10,0.214404303,41.52349482,34.26629231,22.23564656,1.760162004,0,-5.33,1.099,3.401,2.833,5.591,3.726,1.386
487,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,60,10,0.297245583,57.56729343,21.11380517,13.70090189,7.320753927,0,-20.13333333,1.504,3.367,2.398,5.672,2.918,1.609
488,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,60,10,0.308539284,59.75453465,21.91601389,14.22146098,3.7994512,0,-9.57,0.916,4.234,2.303,6.404,4.425,1.386
489,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,60,10,0.312497008,60.52102356,22.19713702,14.40388382,2.565458582,134.1333333,-1.092,2.079,5.124,1.792,8.088,5.513,2.708
490,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,200,80,10,0.379911187,73.5770691,10.11962572,6.566698806,9.35669519,165.4666667,-1.492333333,0.693,2.944,1.609,4.511,2.351,1.946
491,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,200,80,10,0.398557073,77.18820146,10.6162928,6.888989689,4.907958976,110.9666667,-1.123,1.386,3.178,1.609,6.933,2.674,2.708
492,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,200,80,10,0.405185858,78.47199253,10.79286256,7.003567089,3.326391968,128.5333333,-0.810666667,0.693,5.153,2.303,9.566,4.369,1.099
493,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,20,10,0.21582822,20.89963183,46.22063381,29.99290579,2.671000353,176.3333333,-1.883333333,1.099,2.996,3.219,2.197,0.916,1.099
494,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,20,10,0.218749622,21.18252448,46.84626577,30.39888292,1.353577203,176.6666667,-1.316666667,0.916,1.946,2.303,3.942,1.504,1.386
495,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,20,10,0.219741077,21.2785316,47.05859056,30.53666202,0.906474747,495.4333333,-2.92,1.099,2.079,2.398,3.795,1.386,1.609
496,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,40,10,0.412149112,39.91027997,33.09888036,21.47810444,5.100586115,116.2666667,-1.833333333,1.386,3.332,2.639,5.368,3.75,1.099
497,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,40,10,0.422935199,40.95474602,33.96508968,22.04019398,2.617035123,0,-6.416666667,0.693,2.639,2.303,5.359,2.918,1.792
498,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,40,10,0.426657122,41.31515674,34.2639899,22.2341525,1.760043736,0,-4.216666667,0.693,3.045,2.197,5.57,3.638,1.386
499,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,60,10,0.591493037,57.27697093,21.1118384,13.69962564,7.320071992,0,-20.63333333,0.916,3.932,1.946,6.919,4.025,1.792
500,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,60,10,0.613964354,59.45297107,21.91389484,14.22008591,3.799083832,0,-9.726666667,1.253,4.007,1.386,6.659,4.182,1.792
501,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,12,663.1,100,60,10,0.621839083,60.21551706,22.19496326,14.40247325,2.565207347,162.9333333,-1.077,2.14,4.635,1.792,8.627,5.826,2.398
502,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,4,663.1,100,80,10,0.755970866,73.20410993,10.11842094,6.565917017,9.355581242,170.3,-2.533333333,0.405,3.526,2.079,5.757,1.946,1.946
503,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,8,663.1,100,80,10,0.793068972,76.79648889,10.61496687,6.888129283,4.907345991,136.5,-0.168,0.916,3.584,1.386,7.178,2.197,2.079
