Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Helper_MW,IL_MW,Chol_MW,PEG_MW,NP_ratio,Dlin-MC3_Helper lipid_ratio,HL_(IL+HL),(IL+HL),Chol_DMG-PEG_ratio,PEG_(Chol+PEG),Size,Zeta,PDI,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3,Lipid_NA_ratio
652,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,40,100,0.99009901,431.1,-12.68333333,0.499333333,0,0,0,1,0,0,2.485,8.054,5.73,3.664,2.862,1.386,15.92954792
653,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,40,100,0.99009901,161.8333333,-0.225866667,0.314666667,0,0,0,1,0,0,3.784,7.532,5.342,5.619,4.741,0.693,31.85909584
654,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,40,100,0.99009901,234.1666667,1.199666667,0.19,0,0,0,1,0,0,5.139,6.976,6.219,7.373,6.017,1.386,47.78864376
655,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,60,100,0.99009901,227.1333333,1.106666667,0.237666667,0,0,0,1,0,0,0.916,7.727,4.5,4.025,1.609,1.099,11.85376574
656,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,60,100,0.99009901,191.0333333,1.159666667,0.258,0,0,0,1,0,0,1.386,6.852,5.438,6.47,2.708,2.197,23.70753149
657,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,60,100,0.99009901,173.0666667,0.740633333,0.277666667,0,0,0,1,0,0,1.386,6.902,6.109,6.588,2.674,1.609,35.56129723
658,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,80,100,0.99009901,385.4666667,-5.563333333,0.314,0,0,0,1,0,0,0.693,1.792,1.099,3.401,2.351,0.693,9.815874653
659,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,80,100,0.99009901,235.9666667,-1.49,0.202666667,0,0,0,1,0,0,1.504,4.454,3.555,7.18,3.761,2.197,19.63174931
660,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,80,100,0.99009901,221.4,-0.068,0.292,0,0,0,1,0,0,1.504,5.303,5.278,8.184,4.052,2.303,29.44762396
661,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,200,0.497512438,20,10,9.090909091,429.7333333,-4.106666667,0.863666667,0,0,0,1,0,0,0.916,2.079,1.386,4.677,0.693,0.693,35.49518187
662,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,200,0.497512438,20,10,9.090909091,164.9,-4.78,0.532666667,0,0,0,1,0,0,1.253,2.079,1.386,6.24,1.253,1.386,70.99036375
663,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,200,0.497512438,20,10,9.090909091,204.7333333,-3.8,0.528,0,0,0,1,0,0,0.405,2.197,1.609,5.956,1.504,0.693,106.4855456
664,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,200,0.497512438,40,10,9.090909091,151.1,-8.67,0.245666667,0,0,0,1,0,0,0.916,2.833,1.946,7.545,2.565,1.099,18.13189096
665,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,200,0.497512438,40,10,9.090909091,219.6333333,-3.373333333,0.576,0,0,0,1,0,0,0.405,2.944,2.398,7.316,1.872,1.099,36.26378193
666,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,200,0.497512438,40,10,9.090909091,145.9333333,-1.295666667,0.341666667,0,0,0,1,0,0,0.916,2.773,2.303,6.856,1.946,1.099,54.39567289
667,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,200,0.497512438,60,10,9.090909091,127.0666667,-0.760666667,0.191,0,0,0,1,0,0,0.693,3.871,1.946,7.295,2.015,1.609,12.34412733
668,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,200,0.497512438,60,10,9.090909091,127.8,0.013,0.215333333,0,0,0,1,0,0,0.693,3.714,2.303,8.427,3.314,1.792,24.68825465
669,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,200,0.497512438,60,10,9.090909091,82.80666667,-1.82,0.227333333,0,0,0,1,0,0,1.099,4.357,2.708,8.624,3.912,2.485,37.03238198
670,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,200,0.497512438,80,10,9.090909091,104.6,-4.656666667,0.148,0,0,0,1,0,0,0.916,2.639,1.792,3.761,1.946,0.693,9.450245509
671,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,200,0.497512438,80,10,9.090909091,101.8666667,-2.406666667,0.164,0,0,0,1,0,0,1.504,3.332,1.386,5.748,1.872,1.792,18.90049102
672,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,200,0.497512438,80,10,9.090909091,92.93333333,-2.843333333,0.211333333,0,0,0,1,0,0,0.693,3.807,2.079,8.142,2.89,1.792,28.35073653
673,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,100,0.99009901,20,10,9.090909091,100.2433333,-9.143333333,0.198,0,0,0,1,0,0,0.916,2.303,1.386,5.631,0.916,1.386,35.5039308
674,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,100,0.99009901,20,10,9.090909091,142.6,-2.086666667,0.251333333,0,0,0,1,0,0,0.916,2.197,1.792,6.504,0.916,1.099,71.0078616
675,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,100,0.99009901,20,10,9.090909091,656.7666667,-2.69,0.614,0,0,0,1,0,0,0.916,1.386,1.946,6.052,1.386,1.099,106.5117924
676,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,100,0.99009901,40,10,9.090909091,156.8,-9.543333333,0.255,0,0,0,1,0,0,1.504,3.332,1.946,7.51,2.996,1.386,18.14063989
677,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,100,0.99009901,40,10,9.090909091,122.3333333,-1.101,0.273,0,0,0,1,0,0,0.405,3.401,2.197,7.583,2.485,1.099,36.28127978
678,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,100,0.99009901,40,10,9.090909091,146.9333333,-0.806,0.334333333,0,0,0,1,0,0,0.693,4.234,2.485,6.84,2.197,1.099,54.42191968
679,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,100,0.99009901,60,10,9.090909091,119.6333333,-0.956333333,0.184,0,0,0,1,0,0,0.916,2.89,1.099,7.318,2.079,1.099,12.35287626
680,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,100,0.99009901,60,10,9.090909091,138.6333333,-1.070666667,0.232666667,0,0,0,1,0,0,1.609,4.71,3.178,8.445,3.157,1.946,24.70575251
681,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,100,0.99009901,60,10,9.090909091,92.68333333,-1.873333333,0.249333333,0,0,0,1,0,0,1.386,4.771,2.079,8.604,3.839,2.303,37.05862877
682,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,100,0.99009901,80,10,9.090909091,107.7666667,-7.5,0.171333333,0,0,0,1,0,0,0.693,2.708,1.609,4.103,1.386,0.693,9.458994437
683,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,100,0.99009901,80,10,9.090909091,96.23333333,-3.133333333,0.183,0,0,0,1,0,0,1.386,3.584,1.099,6.481,1.609,1.609,18.91798887
684,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,100,0.99009901,80,10,9.090909091,112.1666667,-1.543333333,0.211333333,0,0,0,1,0,0,0.916,4.369,1.792,8.605,3.258,2.079,28.37698331
685,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,50,1.960784314,20,10,9.090909091,131.9333333,-8.303333333,0.382,0,0,0,1,0,0,0.405,2.303,2.303,5.727,1.099,1.099,35.52117134
686,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,50,1.960784314,20,10,9.090909091,130.2,-1.67,0.408333333,0,0,0,1,0,0,0.405,2.197,1.099,6.434,1.099,0.693,71.04234267
687,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,50,1.960784314,20,10,9.090909091,611.0333333,-4.006666667,0.368666667,0,0,0,1,0,0,0.916,1.792,1.609,5.79,1.099,1.386,106.563514
688,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,50,1.960784314,40,10,9.090909091,149.6666667,-5.433333333,0.191666667,0,0,0,1,0,0,1.099,2.485,1.946,7.458,2.442,0.693,18.15788043
689,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,50,1.960784314,40,10,9.090909091,133.9666667,-0.782666667,0.316333333,0,0,0,1,0,0,0.693,3.85,1.386,7.696,1.872,0.693,36.31576086
690,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,50,1.960784314,40,10,9.090909091,138.3,-0.808,0.326,0,0,0,1,0,0,0.916,4.025,2.197,6.835,2.015,1.099,54.47364128
691,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,50,1.960784314,60,10,9.090909091,134.9666667,-2.59,0.216333333,0,0,0,1,0,0,0.916,3.434,1.386,7.045,2.351,0.693,12.37011679
692,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,50,1.960784314,60,10,9.090909091,140.6333333,-0.939333333,0.252333333,0,0,0,1,0,0,2.015,3.932,2.079,8.738,3.784,2.303,24.74023358
693,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,50,1.960784314,60,10,9.090909091,97.09,-1.427333333,0.251,0,0,0,1,0,0,1.872,4.205,2.833,9.34,4.205,2.833,37.11035037
694,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,50,1.960784314,80,10,9.090909091,104.5666667,-4.286666667,0.164333333,0,0,0,1,0,0,1.099,3.135,1.946,5.007,2.015,1.609,9.476234973
695,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,50,1.960784314,80,10,9.090909091,110.4,-3.123333333,0.162333333,0,0,0,1,0,0,1.253,3.738,1.386,7.103,1.946,1.099,18.95246995
696,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,50,1.960784314,80,10,9.090909091,95.28,-2.5,0.202666667,0,0,0,1,0,0,0.405,4.248,1.609,9.033,3.497,0.693,28.42870492
697,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,10,9.090909091,20,10,9.090909091,115.9666667,-5.833333333,0.283666667,0,0,0,1,0,0,0.693,2.303,1.386,4.052,1.253,1.386,35.64781091
698,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,10,9.090909091,20,10,9.090909091,130.5666667,-1.171666667,0.339666667,0,0,0,1,0,0,0.693,1.792,1.609,6.381,0.693,0.693,71.29562182
699,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,10,9.090909091,20,10,9.090909091,320.0666667,-3.613333333,0.756333333,0,0,0,1,0,0,0.405,1.386,1.609,5.866,1.705,0.693,106.9434327
700,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,10,9.090909091,40,10,9.090909091,129.2333333,-8.426666667,0.187,0,0,0,1,0,0,1.386,3.526,1.946,8.435,2.996,1.099,18.28452
701,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,10,9.090909091,40,10,9.090909091,121.4666667,-0.833,0.242333333,0,0,0,1,0,0,0.693,3.466,2.485,7.985,2.773,1.099,36.56904
702,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,10,9.090909091,40,10,9.090909091,169.4666667,-0.889,0.346,0,0,0,1,0,0,0.693,3.85,2.833,7.431,2.351,1.609,54.85356
703,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,10,9.090909091,60,10,9.090909091,134.3333333,-3.496666667,0.149666667,0,0,0,1,0,0,1.386,3.989,2.773,7.995,4.127,1.609,12.49675636
704,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,10,9.090909091,60,10,9.090909091,114.1666667,-1.372,0.231666667,0,0,0,1,0,0,2.015,4.143,2.708,9.782,4.649,1.946,24.99351273
705,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,10,9.090909091,60,10,9.090909091,92.96333333,-2.23,0.255666667,0,0,0,1,0,0,1.504,4.682,3.045,9.438,4.682,2.565,37.49026909
706,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,10,9.090909091,80,10,9.090909091,118.9,-7.86,0.206333333,0,0,0,1,0,0,2.197,3.584,2.708,6.74,4.787,1.609,9.602874545
707,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,10,9.090909091,80,10,9.090909091,94.82333333,-1.491,0.199666667,0,0,0,1,0,0,1.504,3.871,2.565,7.648,4.505,1.099,19.20574909
708,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,10,9.090909091,80,10,9.090909091,95.42666667,-2.646666667,0.200333333,0,0,0,1,0,0,1.253,4.663,2.639,8.969,4.62,1.099,28.80862364
709,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,20,10,9.090909091,395.1666667,-16.8,0.705333333,0,0,0,1,0,0,1.099,2.079,1.946,1.504,0.916,1.099,36.37440545
710,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,20,10,9.090909091,156.3,-9.796666667,0.287,0,0,0,1,0,0,0.693,1.792,1.386,1.946,0.693,1.099,72.74881091
711,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,20,10,9.090909091,139.8,-6.03,0.211666667,0,0,0,1,0,0,1.099,1.386,1.386,2.565,1.253,1.792,109.1232164
712,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,40,10,9.090909091,144.2333333,-7.93,0.199666667,0,0,0,1,0,0,1.099,3.664,1.946,1.253,1.504,1.099,19.01111455
713,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,40,10,9.090909091,131.1,-1.069666667,0.226666667,0,0,0,1,0,0,0.405,3.611,2.197,4.673,0.693,0.693,38.02222909
714,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,40,10,9.090909091,150.6666667,-1.002,0.35,0,0,0,1,0,0,0.916,2.89,2.197,6.341,0.693,1.099,57.03334364
715,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,60,10,9.090909091,151.8666667,-6.88,0.188666667,0,0,0,1,0,0,0.405,5.17,2.996,2.708,1.504,3.584,13.22335091
716,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,60,10,9.090909091,143.0666667,-0.741333333,0.263,0,0,0,1,0,0,0.405,5.951,4.094,4.783,1.386,0.693,26.44670182
717,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,60,10,9.090909091,122.1,-1.561,0.250333333,0,0,0,1,0,0,0,5.666,4.159,6.398,1.504,0.693,39.67005273
718,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,4,1,50,80,10,9.090909091,149.8,-13.63333333,0.23,0,0,0,1,0,0,1.099,5.455,3.829,4.103,1.792,0.693,10.32946909
719,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,8,1,50,80,10,9.090909091,152.3333333,-3.446666667,0.243666667,0,0,0,1,0,0,1.099,5.069,4.143,5.826,1.872,0.693,20.65893818
720,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,790.1,642.09,386.654,2500,12,1,50,80,10,9.090909091,156.8,-1.356666667,0.304,0,0,0,1,0,0,0.916,5.394,4.71,8.334,3.091,2.398,30.98840727
721,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,200,0.497512438,20,500,0.199600798,215.1166667,-5.068333333,0.3285,0,1,0,0,0,0,2.251,,,6.648,5.619,2.079,26.5963256
722,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,200,0.497512438,20,500,0.199600798,161.0666667,-4.021666667,0.316166667,0,1,0,0,0,0,1.504,,,6.529,5.354,4.575,53.19265121
723,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,200,0.497512438,20,500,0.199600798,155.4833333,-2.968333333,0.409,0,1,0,0,0,0,1.609,,,8.589,4.63,2.773,79.78897681
724,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,200,0.497512438,40,500,0.199600798,197.0333333,-3.041666667,0.214666667,0,1,0,0,0,0,0.916,,,7.189,2.603,1.386,14.8115271
725,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,200,0.497512438,40,500,0.199600798,176.2666667,-1.898333333,0.228,0,1,0,0,0,0,1.386,,,7.819,3.045,1.609,29.6230542
726,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,200,0.497512438,40,500,0.199600798,180.2333333,-3.103333333,0.337,0,1,0,0,0,0,1.946,,,7.85,2.485,1.609,44.43458131
727,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,200,0.497512438,60,500,0.199600798,182.5,-1.049666667,0.208,0,1,0,0,0,0,1.253,,,7.271,1.609,1.609,10.88326093
728,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,200,0.497512438,60,500,0.199600798,255.3333333,-1.217666667,0.322666667,0,1,0,0,0,0,1.705,,,9.292,2.079,1.609,21.76652187
729,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,200,0.497512438,60,500,0.199600798,154.7333333,2.996666667,0.23,0,1,0,0,0,0,1.872,,,8.123,2.197,1.609,32.6497828
730,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,200,0.497512438,80,500,0.199600798,200.9666667,-6.603333333,0.274333333,0,1,0,0,0,0,1.253,,,4.7,1.504,1.946,8.91912785
731,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,200,0.497512438,80,500,0.199600798,172.4333333,0.623,0.257666667,0,1,0,0,0,0,1.253,,,3.784,1.253,0.693,17.8382557
732,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,200,0.497512438,80,500,0.199600798,200.2333333,0.325333333,0.246,0,1,0,0,0,0,1.253,,,4.304,1.386,1.386,26.75738355
733,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,100,0.99009901,20,500,0.199600798,200.4,-4.816666667,0.323666667,0,1,0,0,0,0,1.099,,,6.429,4.916,0.693,26.72570295
734,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,100,0.99009901,20,500,0.199600798,207.5166667,-3.873333333,0.543333333,0,1,0,0,0,0,1.253,,,7.37,5.499,1.609,53.45140589
735,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,100,0.99009901,20,500,0.199600798,307.6333333,-3.5,0.151333333,0,1,0,0,0,0,1.099,,,8.234,4.466,2.996,80.17710884
736,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,100,0.99009901,40,500,0.199600798,197.9,-2.638333333,0.2495,0,1,0,0,0,0,0.916,,,5.974,2.303,0.693,14.8822736
737,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,100,0.99009901,40,500,0.199600798,190.1333333,0.246333333,0.249333333,0,1,0,0,0,0,0.916,,,7.55,1.872,1.946,29.76454721
738,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,100,0.99009901,40,500,0.199600798,179.7666667,-3.133333333,0.306333333,0,1,0,0,0,0,1.253,,,5.533,1.872,1.386,44.64682081
739,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,100,0.99009901,60,500,0.199600798,231.2,-9.153333333,0.212666667,0,1,0,0,0,0,0.916,,,6.838,1.253,0.693,10.93446382
740,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,100,0.99009901,60,500,0.199600798,214.3333333,-0.320666667,0.271666667,0,1,0,0,0,0,1.609,,,7.306,1.386,1.386,21.86892765
741,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,100,0.99009901,60,500,0.199600798,169.7,2.133333333,0.245666667,0,1,0,0,0,0,0.916,,,8.516,1.705,0.693,32.80339147
742,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,100,0.99009901,80,500,0.199600798,210.8333333,-9.556666667,0.223666667,0,1,0,0,0,0,1.386,,,2.833,1.253,1.609,8.960558934
743,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,100,0.99009901,80,500,0.199600798,201.4666667,0.087033333,0.236,0,1,0,0,0,0,1.099,,,4.431,1.504,1.099,17.92111787
744,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,100,0.99009901,80,500,0.199600798,162.3333333,3.74,0.244666667,0,1,0,0,0,0,1.099,,,4.956,0.916,0.693,26.8816768
745,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,50,1.960784314,20,500,0.199600798,213.1333333,-4.85,0.346166667,0,1,0,0,0,0,1.386,,,6.623,4.19,1.386,26.98445763
746,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,50,1.960784314,20,500,0.199600798,209.5833333,-2.693333333,0.408333333,0,1,0,0,0,0,1.253,,,7.476,5.136,1.609,53.96891526
747,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,50,1.960784314,20,500,0.199600798,186.8666667,-2.901666667,0.411166667,0,1,0,0,0,0,1.253,,,7.608,4.883,1.609,80.95337289
748,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,50,1.960784314,40,500,0.199600798,180.9,-1.799333333,0.212666667,0,1,0,0,0,0,1.253,,,7.21,2.14,3.555,15.02376661
749,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,50,1.960784314,40,500,0.199600798,219.7,-0.851333333,0.262,0,1,0,0,0,0,0.916,,,5.645,1.504,1.609,30.04753322
750,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,50,1.960784314,40,500,0.199600798,193.5666667,-1.121333333,0.322333333,0,1,0,0,0,0,1.099,,,7.383,2.351,0.693,45.07129983
751,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,50,1.960784314,60,500,0.199600798,298.8333333,-2.73,0.357,0,1,0,0,0,0,1.253,,,7.584,1.792,1.099,11.0368696
752,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,50,1.960784314,60,500,0.199600798,180.7,1.443333333,0.229,0,1,0,0,0,0,0.693,,,7.339,1.872,0.693,22.07373921
753,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,50,1.960784314,60,500,0.199600798,165.1666667,0.187266667,0.326,0,1,0,0,0,0,1.386,,,7.87,1.099,0.693,33.11060881
754,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,50,1.960784314,80,500,0.199600798,223.7,-5.206666667,0.255333333,0,1,0,0,0,0,0.405,,,3.219,0.693,1.099,9.043421102
755,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,8,50,1.960784314,80,500,0.199600798,197.4666667,0.386,0.243333333,0,1,0,0,0,0,1.705,,,5.781,1.386,1.386,18.0868422
756,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,12,50,1.960784314,80,500,0.199600798,176.4,0.998,0.296666667,0,1,0,0,0,0,1.504,,,4.256,1.386,0.693,27.13026331
757,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,592.8,642.09,386.654,2500,4,10,9.090909091,20,500,0.199600798,170.7333333,-3.636666667,0.256333333,0,1,0,0,0,0,0.693,,,8.336,3.277,4.025,29.05449509
